24-01-04 13:40:16.726 [main] INFO  [TomcatWebServer:109] - Tomcat initialized with port 8080 (http)
24-01-04 13:40:16.734 [main] INFO  [Http11NioProtocol:173] - Initializing ProtocolHandler ["http-nio-8080"]
24-01-04 13:40:16.737 [main] INFO  [StandardService:173] - Starting service [Tomcat]
24-01-04 13:40:16.737 [main] INFO  [StandardEngine:173] - Starting Servlet engine: [Apache Tomcat/10.1.17]
24-01-04 13:40:16.885 [main] INFO  [TldScanner:173] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
24-01-04 13:40:16.891 [main] INFO  [[/]:173] - Initializing Spring embedded WebApplicationContext
24-01-04 13:40:16.891 [main] INFO  [ServletWebServerApplicationContext:296] - Root WebApplicationContext: initialization completed in 958 ms
24-01-04 13:40:17.276 [main] INFO  [DefaultSecurityFilterChain:54] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@72465eb2, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@478fb7dc, org.springframework.security.web.context.SecurityContextHolderFilter@53dd42d6, org.springframework.security.web.header.HeaderWriterFilter@2c2c3947, org.springframework.web.filter.CorsFilter@29d25e65, org.springframework.security.web.authentication.logout.LogoutFilter@51ba952e, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@52a7928a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@447fa959, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3e4d40ea, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@19b75b2b, org.springframework.security.web.access.ExceptionTranslationFilter@3a11c0eb, org.springframework.security.web.access.intercept.AuthorizationFilter@1ee5632d]
24-01-04 13:40:17.388 [main] INFO  [Http11NioProtocol:173] - Starting ProtocolHandler ["http-nio-8080"]
24-01-04 13:40:17.410 [main] INFO  [TomcatWebServer:241] - Tomcat started on port 8080 (http) with context path ''
24-01-04 13:40:17.417 [main] INFO  [User2Application:56] - Started User2Application in 1.907 seconds (process running for 2.173)
24-01-04 13:40:20.385 [http-nio-8080-exec-1] INFO  [[/]:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
24-01-04 13:40:20.385 [http-nio-8080-exec-1] INFO  [DispatcherServlet:532] - Initializing Servlet 'dispatcherServlet'
24-01-04 13:40:20.386 [http-nio-8080-exec-1] INFO  [DispatcherServlet:554] - Completed initialization in 0 ms
24-01-04 13:40:27.606 [http-nio-8080-exec-3] INFO  [HikariDataSource:110] - HikariPool-1 - Starting...
24-01-04 13:40:27.682 [http-nio-8080-exec-3] INFO  [HikariPool:565] - HikariPool-1 - Added connection org.mariadb.jdbc.Connection@58ef1daf
24-01-04 13:40:27.684 [http-nio-8080-exec-3] INFO  [HikariDataSource:123] - HikariPool-1 - Start completed.
24-01-04 13:42:00.174 [main] INFO  [User2Application:50] - Starting User2Application using Java 17.0.9 with PID 20644 (C:\user2\build\classes\java\main started by ghkim in C:\user2)
24-01-04 13:42:00.182 [main] INFO  [User2Application:662] - No active profile set, falling back to 1 default profile: "default"
24-01-04 13:42:01.034 [main] INFO  [TomcatWebServer:109] - Tomcat initialized with port 8080 (http)
24-01-04 13:42:01.041 [main] INFO  [Http11NioProtocol:173] - Initializing ProtocolHandler ["http-nio-8080"]
24-01-04 13:42:01.043 [main] INFO  [StandardService:173] - Starting service [Tomcat]
24-01-04 13:42:01.043 [main] INFO  [StandardEngine:173] - Starting Servlet engine: [Apache Tomcat/10.1.17]
24-01-04 13:42:01.192 [main] INFO  [TldScanner:173] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
24-01-04 13:42:01.198 [main] INFO  [[/]:173] - Initializing Spring embedded WebApplicationContext
24-01-04 13:42:01.199 [main] INFO  [ServletWebServerApplicationContext:296] - Root WebApplicationContext: initialization completed in 979 ms
24-01-04 13:42:01.573 [main] INFO  [DefaultSecurityFilterChain:54] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@585513a8, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7b18658a, org.springframework.security.web.context.SecurityContextHolderFilter@1511d157, org.springframework.security.web.header.HeaderWriterFilter@3e4d40ea, org.springframework.web.filter.CorsFilter@30f28b5, org.springframework.security.web.authentication.logout.LogoutFilter@1e6060f1, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@59c43561, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3d3c886f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7d66e544, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1a1f79ce, org.springframework.security.web.access.ExceptionTranslationFilter@1e76afeb, org.springframework.security.web.access.intercept.AuthorizationFilter@19b75b2b]
24-01-04 13:42:01.687 [main] INFO  [Http11NioProtocol:173] - Starting ProtocolHandler ["http-nio-8080"]
24-01-04 13:42:01.716 [main] INFO  [TomcatWebServer:241] - Tomcat started on port 8080 (http) with context path ''
24-01-04 13:42:01.725 [main] INFO  [User2Application:56] - Started User2Application in 1.945 seconds (process running for 2.212)
24-01-04 13:42:03.343 [http-nio-8080-exec-1] INFO  [[/]:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
24-01-04 13:42:03.344 [http-nio-8080-exec-1] INFO  [DispatcherServlet:532] - Initializing Servlet 'dispatcherServlet'
24-01-04 13:42:03.344 [http-nio-8080-exec-1] INFO  [DispatcherServlet:554] - Completed initialization in 0 ms
24-01-04 13:42:15.319 [http-nio-8080-exec-2] INFO  [HikariDataSource:110] - HikariPool-1 - Starting...
24-01-04 13:42:15.398 [http-nio-8080-exec-2] INFO  [HikariPool:565] - HikariPool-1 - Added connection org.mariadb.jdbc.Connection@34622c6d
24-01-04 13:42:15.400 [http-nio-8080-exec-2] INFO  [HikariDataSource:123] - HikariPool-1 - Start completed.
24-01-04 13:43:13.762 [main] INFO  [User2Application:50] - Starting User2Application using Java 17.0.9 with PID 26432 (C:\user2\build\classes\java\main started by ghkim in C:\user2)
24-01-04 13:43:13.764 [main] INFO  [User2Application:662] - No active profile set, falling back to 1 default profile: "default"
24-01-04 13:43:14.592 [main] INFO  [TomcatWebServer:109] - Tomcat initialized with port 8080 (http)
24-01-04 13:43:14.599 [main] INFO  [Http11NioProtocol:173] - Initializing ProtocolHandler ["http-nio-8080"]
24-01-04 13:43:14.602 [main] INFO  [StandardService:173] - Starting service [Tomcat]
24-01-04 13:43:14.602 [main] INFO  [StandardEngine:173] - Starting Servlet engine: [Apache Tomcat/10.1.17]
24-01-04 13:43:14.747 [main] INFO  [TldScanner:173] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
24-01-04 13:43:14.753 [main] INFO  [[/]:173] - Initializing Spring embedded WebApplicationContext
24-01-04 13:43:14.753 [main] INFO  [ServletWebServerApplicationContext:296] - Root WebApplicationContext: initialization completed in 958 ms
24-01-04 13:43:15.121 [main] INFO  [DefaultSecurityFilterChain:54] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@634f58d2, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@585513a8, org.springframework.security.web.context.SecurityContextHolderFilter@2c9d90fc, org.springframework.security.web.header.HeaderWriterFilter@447fa959, org.springframework.web.filter.CorsFilter@7b18658a, org.springframework.security.web.authentication.logout.LogoutFilter@9e02f84, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@19b75b2b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@418f890f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3d3c886f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@30f28b5, org.springframework.security.web.access.ExceptionTranslationFilter@53dd42d6, org.springframework.security.web.access.intercept.AuthorizationFilter@29d25e65]
24-01-04 13:43:15.229 [main] INFO  [Http11NioProtocol:173] - Starting ProtocolHandler ["http-nio-8080"]
24-01-04 13:43:15.250 [main] INFO  [TomcatWebServer:241] - Tomcat started on port 8080 (http) with context path ''
24-01-04 13:43:15.257 [main] INFO  [User2Application:56] - Started User2Application in 1.892 seconds (process running for 2.152)
24-01-04 13:43:16.265 [http-nio-8080-exec-1] INFO  [[/]:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
24-01-04 13:43:16.266 [http-nio-8080-exec-1] INFO  [DispatcherServlet:532] - Initializing Servlet 'dispatcherServlet'
24-01-04 13:43:16.266 [http-nio-8080-exec-1] INFO  [DispatcherServlet:554] - Completed initialization in 0 ms
24-01-04 13:43:21.883 [http-nio-8080-exec-3] INFO  [HikariDataSource:110] - HikariPool-1 - Starting...
24-01-04 13:43:21.960 [http-nio-8080-exec-3] INFO  [HikariPool:565] - HikariPool-1 - Added connection org.mariadb.jdbc.Connection@7b8afe3b
24-01-04 13:43:21.962 [http-nio-8080-exec-3] INFO  [HikariDataSource:123] - HikariPool-1 - Start completed.
24-01-04 13:44:53.383 [main] INFO  [User2Application:50] - Starting User2Application using Java 17.0.9 with PID 17524 (C:\user2\build\classes\java\main started by ghkim in C:\user2)
24-01-04 13:44:53.390 [main] INFO  [User2Application:662] - No active profile set, falling back to 1 default profile: "default"
24-01-04 13:44:54.191 [main] INFO  [TomcatWebServer:109] - Tomcat initialized with port 8080 (http)
24-01-04 13:44:54.198 [main] INFO  [Http11NioProtocol:173] - Initializing ProtocolHandler ["http-nio-8080"]
24-01-04 13:44:54.200 [main] INFO  [StandardService:173] - Starting service [Tomcat]
24-01-04 13:44:54.201 [main] INFO  [StandardEngine:173] - Starting Servlet engine: [Apache Tomcat/10.1.17]
24-01-04 13:44:54.341 [main] INFO  [TldScanner:173] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
24-01-04 13:44:54.347 [main] INFO  [[/]:173] - Initializing Spring embedded WebApplicationContext
24-01-04 13:44:54.347 [main] INFO  [ServletWebServerApplicationContext:296] - Root WebApplicationContext: initialization completed in 921 ms
24-01-04 13:44:54.703 [main] INFO  [DefaultSecurityFilterChain:54] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7b18658a, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@30f28b5, org.springframework.security.web.context.SecurityContextHolderFilter@418f890f, org.springframework.security.web.header.HeaderWriterFilter@73f6e07, org.springframework.web.filter.CorsFilter@1a1f79ce, org.springframework.security.web.authentication.logout.LogoutFilter@7e49ded, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@634f58d2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7d66e544, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@666618d6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6aa7e176, org.springframework.security.web.access.ExceptionTranslationFilter@447fa959, org.springframework.security.web.access.intercept.AuthorizationFilter@59c43561]
24-01-04 13:44:54.807 [main] INFO  [Http11NioProtocol:173] - Starting ProtocolHandler ["http-nio-8080"]
24-01-04 13:44:54.828 [main] INFO  [TomcatWebServer:241] - Tomcat started on port 8080 (http) with context path ''
24-01-04 13:44:54.835 [main] INFO  [User2Application:56] - Started User2Application in 1.837 seconds (process running for 2.091)
24-01-04 13:44:55.414 [http-nio-8080-exec-1] INFO  [[/]:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
24-01-04 13:44:55.414 [http-nio-8080-exec-1] INFO  [DispatcherServlet:532] - Initializing Servlet 'dispatcherServlet'
24-01-04 13:44:55.415 [http-nio-8080-exec-1] INFO  [DispatcherServlet:554] - Completed initialization in 1 ms
24-01-04 13:44:57.997 [http-nio-8080-exec-3] INFO  [HikariDataSource:110] - HikariPool-1 - Starting...
24-01-04 13:44:58.073 [http-nio-8080-exec-3] INFO  [HikariPool:565] - HikariPool-1 - Added connection org.mariadb.jdbc.Connection@7b8afe3b
24-01-04 13:44:58.075 [http-nio-8080-exec-3] INFO  [HikariDataSource:123] - HikariPool-1 - Start completed.
24-01-04 13:46:37.424 [main] INFO  [User2Application:50] - Starting User2Application using Java 17.0.9 with PID 34548 (C:\user2\build\classes\java\main started by ghkim in C:\user2)
24-01-04 13:46:37.432 [main] INFO  [User2Application:662] - No active profile set, falling back to 1 default profile: "default"
